"SPECIES_CODE","YEAR","TAXON_CONFIDENCE","TAXON_CONFIDENCE_CODE","SURVEY_DEFINITION_ID"
471,2017,"High",1,98
471,2018,"High",1,98
471,2019,"High",1,98
471,2021,"High",1,98
471,2022,"High",1,98
471,2023,"High",1,98
471,2024,"High",1,98
472,1982,"Low",3,98
472,1983,"Low",3,98
472,1984,"Low",3,98
472,1985,"Low",3,98
472,1986,"Low",3,98
472,1987,"Low",3,98
472,1988,"Low",3,98
472,1989,"Low",3,98
472,1990,"Low",3,98
472,1991,"Low",3,98
472,1992,"Low",3,98
472,1993,"Low",3,98
472,1994,"Low",3,98
472,1995,"Low",3,98
472,1996,"Low",3,98
472,1997,"Low",3,98
472,1998,"Low",3,98
472,1999,"Moderate",2,98
472,2000,"Moderate",2,98
472,2001,"Moderate",2,98
472,2002,"Moderate",2,98
472,2003,"Moderate",2,98
472,2004,"Moderate",2,98
472,2005,"Moderate",2,98
472,2006,"Moderate",2,98
472,2007,"Moderate",2,98
472,2008,"Moderate",2,98
472,2009,"Moderate",2,98
472,2010,"Moderate",2,98
472,2011,"Moderate",2,98
472,2012,"Moderate",2,98
472,2013,"Moderate",2,98
472,2014,"Moderate",2,98
472,2015,"Moderate",2,98
472,2016,"Moderate",2,98
472,2017,"Moderate",2,98
472,2018,"Moderate",2,98
472,2019,"Moderate",2,98
472,2021,"Moderate",2,98
472,2022,"Moderate",2,98
472,2023,"Moderate",2,98
472,2024,"Moderate",2,98
474,1982,"Low",3,98
474,1983,"Low",3,98
474,1984,"Low",3,98
474,1985,"Low",3,98
474,1986,"Low",3,98
474,1987,"Low",3,98
474,1988,"Low",3,98
474,1989,"Low",3,98
474,1990,"Low",3,98
474,1991,"Low",3,98
474,1992,"Low",3,98
474,1993,"Low",3,98
474,1994,"Low",3,98
474,1995,"Low",3,98
474,1996,"Low",3,98
474,1997,"Low",3,98
474,1998,"Low",3,98
474,1999,"Low",3,98
474,2000,"Low",3,98
474,2001,"Low",3,98
474,2002,"Low",3,98
474,2003,"Low",3,98
474,2004,"Low",3,98
474,2005,"Moderate",2,98
474,2006,"Moderate",2,98
474,2007,"Moderate",2,98
474,2008,"Moderate",2,98
474,2009,"Moderate",2,98
474,2010,"Moderate",2,98
474,2011,"Moderate",2,98
474,2012,"Moderate",2,98
474,2013,"Moderate",2,98
474,2014,"Moderate",2,98
474,2015,"Moderate",2,98
474,2016,"Moderate",2,98
474,2017,"Moderate",2,98
474,2018,"Moderate",2,98
474,2019,"Moderate",2,98
474,2021,"Moderate",2,98
474,2022,"Moderate",2,98
474,2023,"Moderate",2,98
474,2024,"Moderate",2,98
480,1982,"Low",3,98
480,1983,"Low",3,98
480,1984,"Low",3,98
480,1985,"Low",3,98
480,1986,"Low",3,98
480,1987,"Low",3,98
480,1988,"Low",3,98
480,1989,"Low",3,98
480,1990,"Low",3,98
480,1991,"Low",3,98
480,1992,"Low",3,98
480,1993,"Low",3,98
480,1994,"Low",3,98
480,1995,"Low",3,98
480,1996,"Low",3,98
480,1997,"Low",3,98
480,1998,"Low",3,98
480,1999,"Moderate",2,98
480,2000,"Moderate",2,98
480,2001,"Moderate",2,98
480,2002,"Moderate",2,98
480,2003,"Moderate",2,98
480,2004,"Moderate",2,98
480,2005,"Moderate",2,98
10155,1985,"Low",3,98
10155,1986,"Low",3,98
10155,1987,"Low",3,98
10155,1988,"Low",3,98
10155,1989,"Low",3,98
10155,1990,"Low",3,98
10155,1991,"Low",3,98
10155,1992,"Low",3,98
10155,1993,"Low",3,98
10155,1994,"Low",3,98
10155,1995,"Low",3,98
10155,1996,"Low",3,98
10155,1997,"Low",3,98
10155,1998,"Low",3,98
10155,1999,"Low",3,98
10155,2000,"Low",3,98
10155,2001,"Low",3,98
10155,2002,"Low",3,98
10155,2003,"Low",3,98
10155,2004,"Low",3,98
10155,2005,"Low",3,98
10155,2006,"Low",3,98
10155,2007,"Low",3,98
10155,2008,"Low",3,98
10155,2009,"Low",3,98
10155,2010,"Low",3,98
10155,2011,"Low",3,98
10155,2012,"Low",3,98
10155,2013,"Low",3,98
10155,2014,"Low",3,98
10155,2015,"Low",3,98
10155,2016,"Low",3,98
10155,2017,"Low",3,98
10155,2018,"Low",3,98
10155,2019,"Low",3,98
10155,2021,"Low",3,98
10155,2022,"Low",3,98
10155,2023,"Low",3,98
10155,2024,"Low",3,98
10170,1982,"Low",3,98
10170,1983,"Low",3,98
10170,1984,"Low",3,98
10170,1985,"Low",3,98
10170,1986,"Low",3,98
10170,1987,"Low",3,98
10170,1988,"Low",3,98
10170,1989,"Low",3,98
10170,1990,"Low",3,98
10170,1991,"Low",3,98
10170,1992,"Low",3,98
10170,1993,"Low",3,98
10170,1994,"Low",3,98
10170,1995,"Low",3,98
10170,1996,"Low",3,98
10170,1997,"Low",3,98
10170,1998,"Low",3,98
10170,1999,"Low",3,98
10170,2000,"Low",3,98
10170,2001,"Low",3,98
10170,2002,"Low",3,98
10170,2003,"Low",3,98
10170,2004,"Low",3,98
10170,2005,"Low",3,98
10170,2006,"Low",3,98
10170,2007,"Low",3,98
10170,2008,"Low",3,98
10170,2009,"Low",3,98
10170,2010,"Low",3,98
10170,2011,"Low",3,98
10170,2012,"Low",3,98
10170,2013,"Low",3,98
10170,2014,"Low",3,98
10170,2015,"Low",3,98
10170,2016,"Low",3,98
10170,2017,"Low",3,98
10170,2018,"Low",3,98
10170,2019,"Low",3,98
10170,2021,"Low",3,98
10170,2022,"Low",3,98
10170,2023,"Low",3,98
10170,2024,"Low",3,98
10180,1982,"High",1,98
10180,1983,"High",1,98
10180,1984,"High",1,98
10180,1985,"High",1,98
10180,1986,"High",1,98
10180,1987,"High",1,98
10180,1988,"High",1,98
10180,1989,"High",1,98
10180,1990,"High",1,98
10180,1991,"High",1,98
10180,1992,"High",1,98
10180,1993,"High",1,98
10180,1994,"High",1,98
10180,1995,"High",1,98
10180,1996,"High",1,98
10180,1997,"High",1,98
10180,1998,"High",1,98
10180,1999,"High",1,98
10180,2000,"High",1,98
10180,2001,"High",1,98
10180,2002,"High",1,98
10180,2003,"High",1,98
10180,2004,"High",1,98
10180,2005,"High",1,98
10180,2006,"High",1,98
10180,2007,"High",1,98
10180,2008,"High",1,98
10180,2009,"High",1,98
10180,2010,"High",1,98
10180,2011,"High",1,98
10180,2012,"High",1,98
10180,2013,"High",1,98
10180,2014,"High",1,98
10180,2015,"High",1,98
10180,2016,"High",1,98
10180,2017,"High",1,98
10180,2018,"High",1,98
10180,2019,"High",1,98
10180,2021,"High",1,98
10180,2022,"High",1,98
10180,2023,"High",1,98
10180,2024,"High",1,98
10200,1982,"High",1,98
10200,1983,"High",1,98
10200,1984,"High",1,98
10200,1985,"High",1,98
10200,1986,"High",1,98
10200,1987,"High",1,98
10200,1988,"High",1,98
10200,1989,"High",1,98
10200,1990,"High",1,98
10200,1991,"High",1,98
10200,1992,"High",1,98
10200,1993,"High",1,98
10200,1994,"High",1,98
10200,1995,"High",1,98
10200,1996,"High",1,98
10200,1997,"High",1,98
10200,1998,"High",1,98
10200,1999,"High",1,98
10200,2000,"High",1,98
10200,2001,"High",1,98
10200,2002,"High",1,98
10200,2003,"High",1,98
10200,2004,"High",1,98
10200,2005,"High",1,98
10200,2006,"High",1,98
10200,2007,"High",1,98
10200,2008,"High",1,98
10200,2009,"High",1,98
10200,2010,"High",1,98
10200,2011,"High",1,98
10200,2012,"High",1,98
10200,2013,"High",1,98
10200,2014,"High",1,98
10200,2015,"High",1,98
10200,2016,"High",1,98
10200,2017,"High",1,98
10200,2018,"High",1,98
10200,2019,"High",1,98
10200,2021,"High",1,98
10200,2022,"High",1,98
10200,2023,"High",1,98
10200,2024,"High",1,98
10210,1982,"High",1,98
10210,1983,"High",1,98
10210,1984,"High",1,98
10210,1985,"High",1,98
10210,1986,"High",1,98
10210,1987,"High",1,98
10210,1988,"High",1,98
10210,1989,"High",1,98
10210,1990,"High",1,98
10210,1991,"High",1,98
10210,1992,"High",1,98
10210,1993,"High",1,98
10210,1994,"High",1,98
10210,1995,"High",1,98
10210,1996,"High",1,98
10210,1997,"High",1,98
10210,1998,"High",1,98
10210,1999,"High",1,98
10210,2000,"High",1,98
10210,2001,"High",1,98
10210,2002,"High",1,98
10210,2003,"High",1,98
10210,2004,"High",1,98
10210,2005,"High",1,98
10210,2006,"High",1,98
10210,2007,"High",1,98
10210,2008,"High",1,98
10210,2009,"High",1,98
10210,2010,"High",1,98
10210,2011,"High",1,98
10210,2012,"High",1,98
10210,2013,"High",1,98
10210,2014,"High",1,98
10210,2015,"High",1,98
10210,2016,"High",1,98
10210,2017,"High",1,98
10210,2018,"High",1,98
10210,2019,"High",1,98
10210,2021,"High",1,98
10210,2022,"High",1,98
10210,2023,"High",1,98
10210,2024,"High",1,98
10211,1982,"High",1,98
10211,1983,"High",1,98
10211,1984,"High",1,98
10211,1985,"High",1,98
10211,1986,"High",1,98
10211,1987,"High",1,98
10211,1988,"High",1,98
10211,1989,"High",1,98
10211,1990,"High",1,98
10211,1991,"High",1,98
10211,1992,"High",1,98
10211,1993,"High",1,98
10211,1994,"High",1,98
10211,1995,"High",1,98
10211,1996,"High",1,98
10211,1997,"High",1,98
10211,1998,"High",1,98
10211,1999,"High",1,98
10211,2000,"High",1,98
10211,2001,"High",1,98
10211,2002,"High",1,98
10211,2003,"High",1,98
10211,2004,"High",1,98
10211,2005,"High",1,98
10211,2006,"High",1,98
10211,2007,"High",1,98
10211,2008,"High",1,98
10211,2009,"High",1,98
10211,2010,"High",1,98
10211,2011,"High",1,98
10211,2012,"High",1,98
10211,2013,"High",1,98
10211,2014,"High",1,98
10211,2015,"High",1,98
10211,2016,"High",1,98
10211,2017,"High",1,98
10211,2018,"High",1,98
10211,2019,"High",1,98
10211,2021,"High",1,98
10211,2022,"High",1,98
10211,2023,"High",1,98
10211,2024,"High",1,98
10212,1982,"High",1,98
10212,1983,"High",1,98
10212,1984,"High",1,98
10212,1985,"High",1,98
10212,1986,"High",1,98
10212,1987,"High",1,98
10212,1988,"High",1,98
10212,1989,"High",1,98
10212,1990,"High",1,98
10212,1991,"High",1,98
10212,1992,"High",1,98
10212,1993,"High",1,98
10212,1994,"High",1,98
10212,1995,"High",1,98
10212,1996,"High",1,98
10212,1997,"High",1,98
10212,1998,"High",1,98
10212,1999,"High",1,98
10212,2000,"High",1,98
10212,2001,"High",1,98
10212,2002,"High",1,98
10212,2003,"High",1,98
10212,2004,"High",1,98
10212,2005,"High",1,98
10212,2006,"High",1,98
10212,2007,"High",1,98
10212,2008,"High",1,98
10212,2009,"High",1,98
10212,2010,"High",1,98
10212,2011,"High",1,98
10212,2012,"High",1,98
10212,2013,"High",1,98
10212,2014,"High",1,98
10212,2015,"High",1,98
10212,2016,"High",1,98
10212,2017,"High",1,98
10212,2018,"High",1,98
10212,2019,"High",1,98
10212,2021,"High",1,98
10212,2022,"High",1,98
10212,2023,"High",1,98
10212,2024,"High",1,98
10220,1982,"High",1,98
10220,1983,"High",1,98
10220,1984,"High",1,98
10220,1985,"High",1,98
10220,1986,"High",1,98
10220,1987,"High",1,98
10220,1988,"High",1,98
10220,1989,"High",1,98
10220,1990,"High",1,98
10220,1991,"High",1,98
10220,1992,"High",1,98
10220,1993,"High",1,98
10220,1994,"High",1,98
10220,1995,"High",1,98
10220,1996,"High",1,98
10220,1997,"High",1,98
10220,1998,"High",1,98
10220,1999,"High",1,98
10220,2000,"High",1,98
10220,2001,"High",1,98
10220,2002,"High",1,98
10220,2003,"High",1,98
10220,2004,"High",1,98
10220,2005,"High",1,98
10220,2006,"High",1,98
10220,2007,"High",1,98
10220,2008,"High",1,98
10220,2009,"High",1,98
10220,2010,"High",1,98
10220,2011,"High",1,98
10220,2012,"High",1,98
10220,2013,"High",1,98
10220,2014,"High",1,98
10220,2015,"High",1,98
10220,2016,"High",1,98
10220,2017,"High",1,98
10220,2018,"High",1,98
10220,2019,"High",1,98
10220,2021,"High",1,98
10220,2022,"High",1,98
10220,2023,"High",1,98
10220,2024,"High",1,98
10221,1982,"High",1,98
10221,1983,"High",1,98
10221,1984,"High",1,98
10221,1985,"High",1,98
10221,1986,"High",1,98
10221,1987,"High",1,98
10221,1988,"High",1,98
10221,1989,"High",1,98
10221,1990,"High",1,98
10221,1991,"High",1,98
10221,1992,"High",1,98
10221,1993,"High",1,98
10221,1994,"High",1,98
10221,1995,"High",1,98
10221,1996,"High",1,98
10221,1997,"High",1,98
10221,1998,"High",1,98
10221,1999,"High",1,98
10221,2000,"High",1,98
10221,2001,"High",1,98
10221,2002,"High",1,98
10221,2003,"High",1,98
10221,2004,"High",1,98
10221,2005,"High",1,98
10221,2006,"High",1,98
10221,2007,"High",1,98
10221,2008,"High",1,98
10221,2009,"High",1,98
10221,2010,"High",1,98
10221,2011,"High",1,98
10221,2012,"High",1,98
10221,2013,"High",1,98
10221,2014,"High",1,98
10221,2015,"High",1,98
10221,2016,"High",1,98
10221,2017,"High",1,98
10221,2018,"High",1,98
10221,2019,"High",1,98
10221,2021,"High",1,98
10221,2022,"High",1,98
10221,2023,"High",1,98
10221,2024,"High",1,98
10250,1982,"Low",3,98
10250,1983,"Low",3,98
10250,1984,"Low",3,98
10250,1985,"Low",3,98
10250,1986,"Low",3,98
10250,1987,"Low",3,98
10250,1988,"Low",3,98
10250,1989,"Low",3,98
10250,1990,"Low",3,98
10250,1991,"Low",3,98
10250,1992,"Low",3,98
10250,1993,"Low",3,98
10250,1994,"Low",3,98
10250,1995,"Low",3,98
10250,1996,"Low",3,98
10250,1997,"Low",3,98
10250,1998,"Low",3,98
10250,1999,"Low",3,98
10250,2000,"Low",3,98
10250,2001,"Low",3,98
10250,2002,"Low",3,98
10250,2003,"Low",3,98
10250,2004,"Low",3,98
10250,2005,"Low",3,98
10250,2006,"Low",3,98
10250,2007,"Low",3,98
10250,2008,"Low",3,98
10250,2009,"Low",3,98
10250,2010,"Low",3,98
10250,2011,"Low",3,98
10250,2012,"Low",3,98
10250,2013,"Low",3,98
10250,2014,"Low",3,98
10250,2015,"Low",3,98
10250,2016,"Low",3,98
10250,2017,"Low",3,98
10250,2018,"Low",3,98
10250,2019,"Low",3,98
10250,2021,"Low",3,98
10250,2022,"Low",3,98
10250,2023,"Low",3,98
10250,2024,"Low",3,98
10260,1982,"High",1,98
10260,1983,"High",1,98
10260,1984,"High",1,98
10260,1985,"High",1,98
10260,1986,"High",1,98
10260,1987,"High",1,98
10260,1988,"High",1,98
10260,1989,"High",1,98
10260,1990,"High",1,98
10260,1991,"High",1,98
10260,1992,"High",1,98
10260,1993,"High",1,98
10260,1994,"High",1,98
10260,1995,"High",1,98
10260,1996,"High",1,98
10260,1997,"High",1,98
10260,1998,"High",1,98
10260,1999,"High",1,98
10260,2000,"High",1,98
10260,2001,"High",1,98
10260,2002,"High",1,98
10260,2003,"High",1,98
10260,2004,"High",1,98
10260,2005,"High",1,98
10260,2006,"High",1,98
10260,2007,"High",1,98
10260,2008,"High",1,98
10260,2009,"High",1,98
10260,2010,"High",1,98
10260,2011,"High",1,98
10260,2012,"High",1,98
10260,2013,"High",1,98
10260,2014,"High",1,98
10260,2015,"High",1,98
10260,2016,"High",1,98
10260,2017,"High",1,98
10260,2018,"High",1,98
10260,2019,"High",1,98
10260,2021,"High",1,98
10260,2022,"High",1,98
10260,2023,"High",1,98
10260,2024,"High",1,98
10261,1982,"Low",3,98
10261,1983,"Low",3,98
10261,1984,"Low",3,98
10261,1985,"Low",3,98
10261,1986,"Low",3,98
10261,1987,"Low",3,98
10261,1988,"Low",3,98
10261,1989,"Low",3,98
10261,1990,"Low",3,98
10261,1991,"Low",3,98
10261,1992,"Low",3,98
10261,1993,"Low",3,98
10261,1994,"Low",3,98
10261,1995,"Low",3,98
10261,1996,"High",1,98
10261,1997,"High",1,98
10261,1998,"High",1,98
10261,1999,"High",1,98
10261,2000,"High",1,98
10261,2001,"High",1,98
10261,2002,"High",1,98
10261,2003,"High",1,98
10261,2004,"High",1,98
10261,2005,"High",1,98
10261,2006,"High",1,98
10261,2007,"High",1,98
10261,2008,"High",1,98
10261,2009,"High",1,98
10261,2010,"High",1,98
10261,2011,"High",1,98
10261,2012,"High",1,98
10261,2013,"High",1,98
10261,2014,"High",1,98
10261,2015,"High",1,98
10261,2016,"High",1,98
10261,2017,"High",1,98
10261,2018,"High",1,98
10261,2019,"High",1,98
10261,2021,"High",1,98
10261,2022,"High",1,98
10261,2023,"High",1,98
10261,2024,"High",1,98
10262,1982,"Low",3,98
10262,1983,"Low",3,98
10262,1984,"Low",3,98
10262,1985,"Low",3,98
10262,1986,"Low",3,98
10262,1987,"Low",3,98
10262,1988,"Low",3,98
10262,1989,"Low",3,98
10262,1990,"Low",3,98
10262,1991,"Low",3,98
10262,1992,"Low",3,98
10262,1993,"Low",3,98
10262,1994,"Low",3,98
10262,1995,"Low",3,98
10262,1996,"Moderate",2,98
10262,1997,"Moderate",2,98
10262,1998,"Moderate",2,98
10262,1999,"Moderate",2,98
10262,2000,"Moderate",2,98
10262,2001,"Moderate",2,98
10262,2002,"Moderate",2,98
10262,2003,"Moderate",2,98
10262,2004,"Moderate",2,98
10262,2005,"Moderate",2,98
10262,2006,"Moderate",2,98
10262,2007,"Moderate",2,98
10262,2008,"Moderate",2,98
10262,2009,"Moderate",2,98
10262,2010,"Moderate",2,98
10262,2011,"Moderate",2,98
10262,2012,"Moderate",2,98
10262,2013,"Moderate",2,98
10262,2014,"Moderate",2,98
10262,2015,"Moderate",2,98
10262,2016,"Moderate",2,98
10262,2017,"Moderate",2,98
10262,2018,"Moderate",2,98
10262,2019,"Moderate",2,98
10262,2021,"Moderate",2,98
10262,2022,"Moderate",2,98
10262,2023,"Moderate",2,98
10262,2024,"Moderate",2,98
10270,1982,"Low",3,98
10270,1983,"Low",3,98
10270,1984,"Low",3,98
10270,1985,"Low",3,98
10270,1986,"Low",3,98
10270,1987,"Low",3,98
10270,1988,"Low",3,98
10270,1989,"Low",3,98
10270,1990,"Low",3,98
10270,1991,"Moderate",2,98
10270,1992,"Moderate",2,98
10270,1993,"Moderate",2,98
10270,1994,"Moderate",2,98
10270,1995,"Moderate",2,98
10270,1996,"Moderate",2,98
10270,1997,"Moderate",2,98
10270,1998,"High",1,98
10270,1999,"High",1,98
10270,2000,"High",1,98
10270,2001,"High",1,98
10270,2002,"High",1,98
10270,2003,"High",1,98
10270,2004,"High",1,98
10270,2005,"High",1,98
10270,2006,"High",1,98
10270,2007,"High",1,98
10270,2008,"High",1,98
10270,2009,"High",1,98
10270,2010,"High",1,98
10270,2011,"High",1,98
10270,2012,"High",1,98
10270,2013,"High",1,98
10270,2014,"High",1,98
10270,2015,"High",1,98
10270,2016,"High",1,98
10270,2017,"High",1,98
10270,2018,"High",1,98
10270,2019,"High",1,98
10270,2021,"High",1,98
10270,2022,"High",1,98
10270,2023,"High",1,98
10270,2024,"High",1,98
10285,1982,"High",1,98
10285,1983,"High",1,98
10285,1984,"High",1,98
10285,1985,"High",1,98
10285,1986,"High",1,98
10285,1987,"High",1,98
10285,1988,"High",1,98
10285,1989,"High",1,98
10285,1990,"High",1,98
10285,1991,"High",1,98
10285,1992,"High",1,98
10285,1993,"High",1,98
10285,1994,"High",1,98
10285,1995,"High",1,98
10285,1996,"High",1,98
10285,1997,"High",1,98
10285,1998,"High",1,98
10285,1999,"High",1,98
10285,2000,"High",1,98
10285,2001,"High",1,98
10285,2002,"High",1,98
10285,2003,"High",1,98
10285,2004,"High",1,98
10285,2005,"High",1,98
10285,2006,"High",1,98
10285,2007,"High",1,98
10285,2008,"High",1,98
10285,2009,"High",1,98
10285,2010,"High",1,98
10285,2011,"High",1,98
10285,2012,"High",1,98
10285,2013,"High",1,98
10285,2014,"High",1,98
10285,2015,"High",1,98
10285,2016,"High",1,98
10285,2017,"High",1,98
10285,2018,"High",1,98
10285,2019,"High",1,98
10285,2021,"High",1,98
10285,2022,"High",1,98
10285,2023,"High",1,98
10285,2024,"High",1,98
10291,1982,"Low",3,98
10291,1983,"Low",3,98
10291,1984,"Low",3,98
10291,1985,"Low",3,98
10291,1986,"Low",3,98
10291,1987,"Low",3,98
10291,1988,"Low",3,98
10291,1989,"Low",3,98
10291,1990,"Low",3,98
10291,1991,"Low",3,98
10291,1992,"Low",3,98
10291,1993,"Low",3,98
10291,1994,"Low",3,98
10291,1995,"Low",3,98
10291,1996,"Low",3,98
10291,1997,"Low",3,98
10291,1998,"Low",3,98
10291,1999,"Low",3,98
10291,2000,"Low",3,98
10291,2001,"Low",3,98
10291,2002,"Low",3,98
10291,2003,"Low",3,98
10291,2004,"Low",3,98
10291,2005,"Low",3,98
10291,2006,"Low",3,98
10291,2007,"Low",3,98
10291,2008,"Low",3,98
10291,2009,"Low",3,98
10291,2010,"Low",3,98
10291,2011,"Low",3,98
10291,2012,"Low",3,98
10291,2013,"Low",3,98
10291,2014,"Low",3,98
10291,2015,"Low",3,98
10291,2016,"Low",3,98
10291,2017,"Low",3,98
10291,2018,"Low",3,98
10291,2019,"Low",3,98
10291,2021,"Low",3,98
10291,2022,"Low",3,98
10291,2023,"Low",3,98
10291,2024,"Low",3,98
20001,1982,"High",1,98
20001,1983,"High",1,98
20001,1984,"High",1,98
20001,1985,"High",1,98
20001,1986,"High",1,98
20001,1987,"High",1,98
20001,1988,"High",1,98
20001,1989,"High",1,98
20001,1990,"High",1,98
20001,1991,"High",1,98
20001,1992,"High",1,98
20001,1993,"High",1,98
20001,1994,"High",1,98
20001,1995,"High",1,98
20001,1996,"High",1,98
20001,1997,"High",1,98
20001,1998,"High",1,98
20001,1999,"High",1,98
20001,2000,"High",1,98
20001,2001,"High",1,98
20001,2002,"High",1,98
20001,2003,"High",1,98
20001,2004,"High",1,98
20001,2005,"High",1,98
20001,2006,"High",1,98
20001,2007,"High",1,98
20001,2008,"High",1,98
20001,2009,"High",1,98
20001,2010,"High",1,98
20001,2011,"High",1,98
20001,2012,"High",1,98
20001,2013,"High",1,98
20001,2014,"High",1,98
20001,2015,"High",1,98
20001,2016,"High",1,98
20001,2017,"High",1,98
20001,2018,"High",1,98
20001,2019,"High",1,98
20001,2021,"High",1,98
20001,2022,"High",1,98
20001,2023,"High",1,98
20001,2024,"High",1,98
20002,1982,"High",1,98
20002,1983,"High",1,98
20002,1984,"High",1,98
20002,1985,"High",1,98
20002,1986,"High",1,98
20002,1987,"High",1,98
20002,1988,"High",1,98
20002,1989,"High",1,98
20002,1990,"High",1,98
20002,1991,"High",1,98
20002,1992,"High",1,98
20002,1993,"High",1,98
20002,1994,"High",1,98
20002,1995,"High",1,98
20002,1996,"High",1,98
20002,1997,"High",1,98
20002,1998,"High",1,98
20002,1999,"High",1,98
20002,2000,"High",1,98
20002,2001,"High",1,98
20002,2002,"High",1,98
20002,2003,"High",1,98
20002,2004,"High",1,98
20002,2005,"High",1,98
20002,2006,"High",1,98
20002,2007,"High",1,98
20002,2008,"High",1,98
20002,2009,"High",1,98
20002,2010,"High",1,98
20002,2011,"High",1,98
20002,2012,"High",1,98
20002,2013,"High",1,98
20002,2014,"High",1,98
20002,2015,"High",1,98
20002,2016,"High",1,98
20002,2017,"High",1,98
20002,2018,"High",1,98
20002,2019,"High",1,98
20002,2021,"High",1,98
20002,2022,"High",1,98
20002,2023,"High",1,98
20002,2024,"High",1,98
20004,1982,"Moderate",2,98
20004,1983,"Moderate",2,98
20004,1984,"Moderate",2,98
20004,1985,"Moderate",2,98
20004,1986,"Moderate",2,98
20004,1987,"Moderate",2,98
20004,1988,"Moderate",2,98
20004,1989,"Moderate",2,98
20004,1990,"Moderate",2,98
20004,1991,"Moderate",2,98
20004,1992,"Moderate",2,98
20004,1993,"Moderate",2,98
20004,1994,"Moderate",2,98
20004,1995,"Moderate",2,98
20004,1996,"Moderate",2,98
20004,1997,"Moderate",2,98
20004,1998,"Moderate",2,98
20004,1999,"Moderate",2,98
20004,2000,"Moderate",2,98
20004,2001,"Moderate",2,98
20004,2002,"Moderate",2,98
20004,2003,"Moderate",2,98
20004,2004,"Moderate",2,98
20004,2005,"Moderate",2,98
20004,2006,"Moderate",2,98
20004,2007,"Moderate",2,98
20004,2008,"Moderate",2,98
20004,2009,"Moderate",2,98
20004,2010,"Moderate",2,98
20004,2011,"Moderate",2,98
20004,2012,"Moderate",2,98
20004,2013,"Moderate",2,98
20004,2014,"Moderate",2,98
20004,2015,"Moderate",2,98
20004,2016,"Moderate",2,98
20004,2017,"Moderate",2,98
20004,2018,"Moderate",2,98
20004,2019,"Moderate",2,98
20004,2021,"Moderate",2,98
20004,2022,"Moderate",2,98
20004,2023,"Moderate",2,98
20004,2024,"Moderate",2,98
20005,1982,"Moderate",2,98
20005,1983,"Moderate",2,98
20005,1984,"Moderate",2,98
20005,1985,"Moderate",2,98
20005,1986,"Moderate",2,98
20005,1987,"Moderate",2,98
20005,1988,"Moderate",2,98
20005,1989,"Moderate",2,98
20005,1990,"Moderate",2,98
20005,1991,"Moderate",2,98
20005,1992,"Moderate",2,98
20005,1993,"Moderate",2,98
20005,1994,"Moderate",2,98
20005,1995,"Moderate",2,98
20005,1996,"Moderate",2,98
20005,1997,"Moderate",2,98
20005,1998,"Moderate",2,98
20005,1999,"Moderate",2,98
20005,2000,"Moderate",2,98
20005,2001,"Moderate",2,98
20005,2002,"Moderate",2,98
20005,2003,"Moderate",2,98
20005,2004,"Moderate",2,98
20005,2005,"Moderate",2,98
20005,2006,"Moderate",2,98
20005,2007,"Moderate",2,98
20005,2008,"Moderate",2,98
20005,2009,"Moderate",2,98
20005,2010,"Moderate",2,98
20005,2011,"Moderate",2,98
20005,2012,"Moderate",2,98
20005,2013,"Moderate",2,98
20005,2014,"Moderate",2,98
20005,2015,"Moderate",2,98
20005,2016,"Moderate",2,98
20005,2017,"Moderate",2,98
20005,2018,"Moderate",2,98
20005,2019,"Moderate",2,98
20005,2021,"Moderate",2,98
20005,2022,"Moderate",2,98
20005,2023,"Moderate",2,98
20005,2024,"Moderate",2,98
20006,1982,"Moderate",2,98
20006,1983,"Moderate",2,98
20006,1984,"Moderate",2,98
20006,1985,"Moderate",2,98
20006,1986,"Moderate",2,98
20006,1987,"Moderate",2,98
20006,1988,"Moderate",2,98
20006,1989,"Moderate",2,98
20006,1990,"Moderate",2,98
20006,1991,"Moderate",2,98
20006,1992,"Moderate",2,98
20006,1993,"Moderate",2,98
20006,1994,"Moderate",2,98
20006,1995,"Moderate",2,98
20006,1996,"Moderate",2,98
20006,1997,"Moderate",2,98
20006,1998,"Moderate",2,98
20006,1999,"Moderate",2,98
20006,2000,"Moderate",2,98
20006,2001,"Moderate",2,98
20006,2002,"Moderate",2,98
480,2006,"Moderate",2,98
480,2007,"Moderate",2,98
480,2008,"Moderate",2,98
480,2009,"Moderate",2,98
480,2010,"Moderate",2,98
480,2011,"Moderate",2,98
480,2012,"Moderate",2,98
480,2013,"Moderate",2,98
480,2014,"Moderate",2,98
480,2015,"Moderate",2,98
480,2016,"Moderate",2,98
480,2017,"Moderate",2,98
480,2018,"Moderate",2,98
480,2019,"Moderate",2,98
480,2021,"Moderate",2,98
480,2022,"Moderate",2,98
480,2023,"Moderate",2,98
480,2024,"Moderate",2,98
490,1982,"Low",3,98
490,1983,"Low",3,98
490,1984,"Low",3,98
490,1985,"Low",3,98
490,1986,"Low",3,98
490,1987,"Low",3,98
490,1988,"Low",3,98
490,1989,"Low",3,98
490,1990,"Low",3,98
490,1991,"Low",3,98
490,1992,"Low",3,98
490,1993,"Low",3,98
490,1994,"Low",3,98
490,1995,"Low",3,98
490,1996,"Low",3,98
490,1997,"Low",3,98
490,1998,"Low",3,98
490,1999,"Low",3,98
490,2000,"Low",3,98
490,2001,"Low",3,98
490,2002,"Low",3,98
490,2003,"Low",3,98
490,2004,"Low",3,98
